"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","zipcode","goal","date","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","you_call","them_cal","date_3","numdat_3","num_in_3","attr3_s","sinc3_s","fun3_s","intel3_s","amb3_s"
"1870",136,6,0,8,1,6,5,5,5,2,6,140,0,NA,0,29,2,18.6,16.28,18.6,18.6,11.63,16.28,0,5,5,6,8,6,8,6.5,7,1,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,8,8,8,8,1,1,1,1,0,NA,NA,7,9,10,10,10
"1871",136,6,0,8,1,6,5,5,5,4,10,141,0,NA,0,28,3,20.83,20.83,16.67,16.67,6.25,18.75,0,3,7,8,4,8,4,4,7,2,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,8,8,8,8,8,1,1,1,1,0,NA,NA,7,9,10,10,10
"1872",137,1,1,2,1,6,5,2,3,5,1,132,0,0.16,0,27,2,16.67,16.67,16.67,16.67,16.67,16.67,0,7,9,7,9,6,9,8,7,1,26,8,"","","",4,1,1,"11,020",1,4,8,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,NA,21.621285589954,21.621285589954,18.923287330598,21.621285589954,16.21285589954,19.57,9,6,5,8,5,8,14.89,17.02,17.02,17.02,14.89,19.15,7,9,8,9,8,NA,NA,NA,NA,NA,1,8,8,9,8,9,7,7,6,1,NA,NA,NA,NA,NA,7,9,8,9,8
"1873",137,1,1,2,1,6,5,3,3,1,2,133,0,-0.15,1,24,4,12.77,19.15,17.02,17.02,14.89,19.15,0,7,7,7,8,6,8,7,7,2,26,8,"","","",4,1,1,"11,020",1,4,8,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,NA,21.621285589954,21.621285589954,18.923287330598,21.621285589954,16.21285589954,19.57,9,6,5,8,5,8,14.89,17.02,17.02,17.02,14.89,19.15,7,9,8,9,8,NA,NA,NA,NA,NA,0,6,10,10,6,7,5,7,6,2,NA,NA,NA,NA,NA,7,9,8,9,8
"1874",137,1,1,2,1,6,5,4,3,2,3,134,1,-0.1,0,23,2,6.67,20,20,17.78,20,15.56,1,8,9,7,9,10,8,9,6,2,26,8,"","","",4,1,1,"11,020",1,4,8,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,NA,21.621285589954,21.621285589954,18.923287330598,21.621285589954,16.21285589954,19.57,9,6,5,8,5,8,14.89,17.02,17.02,17.02,14.89,19.15,7,9,8,9,8,NA,NA,NA,NA,NA,1,9,9,9,8,8,7,9,6,2,NA,NA,NA,NA,NA,7,9,8,9,8
"1875",137,1,1,2,1,6,5,1,3,4,5,135,0,-0.1,0,26,2,18.18,22.73,18.18,13.64,13.64,13.64,0,8,5,NA,NA,NA,5,6,6,2,26,8,"","","",4,1,1,"11,020",1,4,8,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,NA,21.621285589954,21.621285589954,18.923287330598,21.621285589954,16.21285589954,19.57,9,6,5,8,5,8,14.89,17.02,17.02,17.02,14.89,19.15,7,9,8,9,8,NA,NA,NA,NA,NA,1,7,8,8,7,7,6,7,6,2,NA,NA,NA,NA,NA,7,9,8,9,8
"1876",137,1,1,2,1,6,5,5,3,3,6,136,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,8,8,8,8,1,2,26,8,"","","",4,1,1,"11,020",1,4,8,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,NA,21.621285589954,21.621285589954,18.923287330598,21.621285589954,16.21285589954,19.57,9,6,5,8,5,8,14.89,17.02,17.02,17.02,14.89,19.15,7,9,8,9,8,NA,NA,NA,NA,NA,1,6,8,9,7,9,6,8,6,2,NA,NA,NA,NA,NA,7,9,8,9,8
"1877",138,2,1,4,1,6,5,2,1,2,1,132,0,0.34,1,27,2,16.67,16.67,16.67,16.67,16.67,16.67,0,8,8,8,8,8,8,8,5,2,32,8,"","","",2,9,6,"10,803",1,3,7,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,NA,23.0760355370947,23.0760355370947,23.0760355370947,23.0760355370947,7.69585785162109,13.33,9,9,7,8,3,7,18.37,18.37,16.33,16.33,16.33,14.29,8,8,8,8,8,NA,NA,NA,NA,NA,1,8,7,4,6,6,4,8,6,2,NA,NA,NA,NA,NA,8,8,8,8,9
"1878",138,2,1,4,1,6,5,3,1,3,2,133,0,-0.51,0,24,4,12.77,19.15,17.02,17.02,14.89,19.15,0,7,6,8,7,8,6,6,5,2,32,8,"","","",2,9,6,"10,803",1,3,7,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,NA,23.0760355370947,23.0760355370947,23.0760355370947,23.0760355370947,7.69585785162109,13.33,9,9,7,8,3,7,18.37,18.37,16.33,16.33,16.33,14.29,8,8,8,8,8,NA,NA,NA,NA,NA,0,3,8,8,9,8,1,1,1,2,NA,NA,NA,NA,NA,8,8,8,8,9
"1879",138,2,1,4,1,6,5,4,1,4,3,134,0,-0.06,1,23,2,6.67,20,20,17.78,20,15.56,1,7,8,9,8,7,8,7,5,2,32,8,"","","",2,9,6,"10,803",1,3,7,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,NA,23.0760355370947,23.0760355370947,23.0760355370947,23.0760355370947,7.69585785162109,13.33,9,9,7,8,3,7,18.37,18.37,16.33,16.33,16.33,14.29,8,8,8,8,8,NA,NA,NA,NA,NA,0,3,8,8,2,7,1,1,8,2,NA,NA,NA,NA,NA,8,8,8,8,9
"1880",138,2,1,4,1,6,5,1,1,1,5,135,0,-0.3,1,26,2,18.18,22.73,18.18,13.64,13.64,13.64,1,8,8,8,NA,NA,2,7,6,2,32,8,"","","",2,9,6,"10,803",1,3,7,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,NA,23.0760355370947,23.0760355370947,23.0760355370947,23.0760355370947,7.69585785162109,13.33,9,9,7,8,3,7,18.37,18.37,16.33,16.33,16.33,14.29,8,8,8,8,8,NA,NA,NA,NA,NA,0,4,6,6,1,7,1,1,8,2,NA,NA,NA,NA,NA,8,8,8,8,9
"1881",138,2,1,4,1,6,5,5,1,5,6,136,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,10,10,10,10,10,10,10,NA,1,32,8,"","","",2,9,6,"10,803",1,3,7,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,NA,23.0760355370947,23.0760355370947,23.0760355370947,23.0760355370947,7.69585785162109,13.33,9,9,7,8,3,7,18.37,18.37,16.33,16.33,16.33,14.29,8,8,8,8,8,NA,NA,NA,NA,NA,1,7,8,10,9,9,8,9,9,NA,NA,NA,NA,NA,NA,8,8,8,8,9
"1882",139,4,1,6,1,6,5,2,5,3,1,132,0,0.52,0,27,2,16.67,16.67,16.67,16.67,16.67,16.67,0,5,7,9,5,9,5,5,5,2,37,5,"","","",4,6,1,"10,025",1,6,2,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,NA,21.4285714285714,19.0514285714286,21.4285714285714,23.8057142857143,14.2857142857143,12.5,10,9,8,9,3,8,19.61,19.61,15.69,19.61,11.76,13.73,8,8,9,9,6,NA,NA,NA,NA,NA,1,8,NA,8,8,7,NA,8,6,2,0,0,0,NA,NA,8,10,10,10,7
"1883",139,4,1,6,1,6,5,3,5,4,2,133,0,0.25,1,24,4,12.77,19.15,17.02,17.02,14.89,19.15,0,6,5,5,6,6,7,7,7,2,37,5,"","","",4,6,1,"10,025",1,6,2,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,NA,21.4285714285714,19.0514285714286,21.4285714285714,23.8057142857143,14.2857142857143,12.5,10,9,8,9,3,8,19.61,19.61,15.69,19.61,11.76,13.73,8,8,9,9,6,NA,NA,NA,NA,NA,1,6,8,10,6,8,NA,6,7,2,0,0,0,NA,NA,8,10,10,10,7
"1884",139,4,1,6,1,6,5,4,5,5,3,134,0,0.15,0,23,2,6.67,20,20,17.78,20,15.56,0,7,7,8,5,8,5,6,6,2,37,5,"","","",4,6,1,"10,025",1,6,2,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,NA,21.4285714285714,19.0514285714286,21.4285714285714,23.8057142857143,14.2857142857143,12.5,10,9,8,9,3,8,19.61,19.61,15.69,19.61,11.76,13.73,8,8,9,9,6,NA,NA,NA,NA,NA,1,7,9,9,7,6,NA,7,6,2,0,0,0,NA,NA,8,10,10,10,7
"1885",139,4,1,6,1,6,5,1,5,2,5,135,0,0.28,0,26,2,18.18,22.73,18.18,13.64,13.64,13.64,1,7,8,NA,8,4,6,6,NA,2,37,5,"","","",4,6,1,"10,025",1,6,2,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,NA,21.4285714285714,19.0514285714286,21.4285714285714,23.8057142857143,14.2857142857143,12.5,10,9,8,9,3,8,19.61,19.61,15.69,19.61,11.76,13.73,8,8,9,9,6,NA,NA,NA,NA,NA,0,6,NA,NA,6,5,NA,6,7,2,0,0,0,NA,NA,8,10,10,10,7
"1886",139,4,1,6,1,6,5,5,5,1,6,136,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,8,5,8,1,5,1,2,37,5,"","","",4,6,1,"10,025",1,6,2,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,NA,21.4285714285714,19.0514285714286,21.4285714285714,23.8057142857143,14.2857142857143,12.5,10,9,8,9,3,8,19.61,19.61,15.69,19.61,11.76,13.73,8,8,9,9,6,NA,NA,NA,NA,NA,1,8,8,NA,8,8,NA,8,8,2,0,0,0,NA,NA,8,10,10,10,7
"1887",140,6,1,9,1,6,5,2,4,4,1,132,1,0.13,1,27,2,16.67,16.67,16.67,16.67,16.67,16.67,1,8,9,9,9,9,8,9,7,1,29,8,"","","",2,5,5,"10,025",1,5,7,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,NA,22.219567554653,19.4480946123522,22.219567554653,22.219567554653,13.8932027236889,16.28,7,9,8,7,7,9,15.56,17.78,17.78,15.56,15.56,17.78,7,7,9,8,8,NA,NA,NA,NA,NA,1,7,7,7,7,7,7,7,7,1,NA,NA,NA,NA,NA,7,6,8,8,8
"1888",140,6,1,9,1,6,5,3,4,5,2,133,0,-0.35,0,24,4,12.77,19.15,17.02,17.02,14.89,19.15,0,8,7,7,8,8,7,7,6,2,29,8,"","","",2,5,5,"10,025",1,5,7,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,NA,22.219567554653,19.4480946123522,22.219567554653,22.219567554653,13.8932027236889,16.28,7,9,8,7,7,9,15.56,17.78,17.78,15.56,15.56,17.78,7,7,9,8,8,NA,NA,NA,NA,NA,0,5,9,8,6,8,6,6,6,2,NA,NA,NA,NA,NA,7,6,8,8,8
"1889",140,6,1,9,1,6,5,4,4,1,3,134,0,-0.09,1,23,2,6.67,20,20,17.78,20,15.56,1,8,9,9,9,10,7,8,9,2,29,8,"","","",2,5,5,"10,025",1,5,7,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,NA,22.219567554653,19.4480946123522,22.219567554653,22.219567554653,13.8932027236889,16.28,7,9,8,7,7,9,15.56,17.78,17.78,15.56,15.56,17.78,7,7,9,8,8,NA,NA,NA,NA,NA,0,6.5,8,7.5,7,7,NA,6.5,7,2,NA,NA,NA,NA,NA,7,6,8,8,8
"1890",140,6,1,9,1,6,5,1,4,3,5,135,1,-0.34,1,26,2,18.18,22.73,18.18,13.64,13.64,13.64,1,8,8,8,8,NA,NA,8,7,2,29,8,"","","",2,5,5,"10,025",1,5,7,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,NA,22.219567554653,19.4480946123522,22.219567554653,22.219567554653,13.8932027236889,16.28,7,9,8,7,7,9,15.56,17.78,17.78,15.56,15.56,17.78,7,7,9,8,8,NA,NA,NA,NA,NA,1,6.5,8,8,7,7,7,7,7,2,NA,NA,NA,NA,NA,7,6,8,8,8
"1891",140,6,1,9,1,6,5,5,4,2,6,136,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,8,8,8,8,1,1,29,8,"","","",2,5,5,"10,025",1,5,7,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,NA,22.219567554653,19.4480946123522,22.219567554653,22.219567554653,13.8932027236889,16.28,7,9,8,7,7,9,15.56,17.78,17.78,15.56,15.56,17.78,7,7,9,8,8,NA,NA,NA,NA,NA,0,5,5,6,8,6,8,6.5,7,1,NA,NA,NA,NA,NA,7,6,8,8,8
"1892",141,10,1,10,1,6,5,2,2,1,1,132,0,0.05,0,27,2,16.67,16.67,16.67,16.67,16.67,16.67,0,5,8,8,8,7,7,7,7,1,28,8,"","","",3,4,4,"",1,6,7,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,NA,25.6369230769231,25.6369230769231,20.5169230769231,20.5169230769231,7.69230769230769,18.75,10,9,4,7,8,8,19.05,7.14,19.05,23.81,21.43,9.52,7,9,8,8,6,NA,NA,NA,NA,NA,1,8,7,7,7,7,8,7,7,1,NA,NA,NA,NA,NA,7,8,8,8,7
"1893",141,10,1,10,1,6,5,3,2,2,2,133,0,0.19,0,24,4,12.77,19.15,17.02,17.02,14.89,19.15,0,5,6,5,7,5,6,5,5,2,28,8,"","","",3,4,4,"",1,6,7,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,NA,25.6369230769231,25.6369230769231,20.5169230769231,20.5169230769231,7.69230769230769,18.75,10,9,4,7,8,8,19.05,7.14,19.05,23.81,21.43,9.52,7,9,8,8,6,NA,NA,NA,NA,NA,1,6,10,9,9,6,5,8,8,2,NA,NA,NA,NA,NA,7,8,8,8,7
"1894",141,10,1,10,1,6,5,4,2,3,3,134,0,-0.1,0,23,2,6.67,20,20,17.78,20,15.56,0,6,5,6,5,6,4,5,2,2,28,8,"","","",3,4,4,"",1,6,7,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,NA,25.6369230769231,25.6369230769231,20.5169230769231,20.5169230769231,7.69230769230769,18.75,10,9,4,7,8,8,19.05,7.14,19.05,23.81,21.43,9.52,7,9,8,8,6,NA,NA,NA,NA,NA,1,7,8,8,7,6,5,7,7,2,NA,NA,NA,NA,NA,7,8,8,8,7
"1895",141,10,1,10,1,6,5,1,2,5,5,135,1,-0.01,0,26,2,18.18,22.73,18.18,13.64,13.64,13.64,1,7,NA,NA,8,8,NA,6,5,2,28,8,"","","",3,4,4,"",1,6,7,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,NA,25.6369230769231,25.6369230769231,20.5169230769231,20.5169230769231,7.69230769230769,18.75,10,9,4,7,8,8,19.05,7.14,19.05,23.81,21.43,9.52,7,9,8,8,6,NA,NA,NA,NA,NA,1,8,9,8,8,6,5,8,8,2,NA,NA,NA,NA,NA,7,8,8,8,7
"1896",141,10,1,10,1,6,5,5,2,4,6,136,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6,8,8,8,8,8,8,1,1,28,8,"","","",3,4,4,"",1,6,7,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,NA,25.6369230769231,25.6369230769231,20.5169230769231,20.5169230769231,7.69230769230769,18.75,10,9,4,7,8,8,19.05,7.14,19.05,23.81,21.43,9.52,7,9,8,8,6,NA,NA,NA,NA,NA,0,3,7,8,4,8,4,4,7,2,NA,NA,NA,NA,NA,7,8,8,8,7
"1897",142,1,0,1,2,7,16,9,9,1,1,158,0,0.35,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,1,10,8,8,7,7,5,9,5,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,0,4,5,6,4,6,4,4,9,0,0,3,0,0,1,9,10,9,10,8
"1898",142,1,0,1,2,7,16,9,9,2,2,159,1,-0.57,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,1,7,7,7,6,NA,4,7,5,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,5,10,9,8,7,5,9,9,0,0,3,0,0,1,9,10,9,10,8
"1899",142,1,0,1,2,7,16,9,9,7,3,160,0,-0.15,0,29,1,16,18,18,18,14,16,0,6,9,8,7,9,NA,6,7,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,8,8,8,8,10,6,8,7,0,0,3,0,0,1,9,10,9,10,8
"1900",142,1,0,1,2,7,16,9,9,3,4,161,0,-0.01,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,0,8,7,8,7,6,4,7,6,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,10,10,9,8,8,7,9,8,0,0,3,0,0,1,9,10,9,10,8
"1901",142,1,0,1,2,7,16,9,9,12,5,162,0,-0.24,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,0,6,7,7,6,6,5,5,5,1,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,8,10,9,8,8,5,8,6,1,0,3,0,0,1,9,10,9,10,8
"1902",142,1,0,1,2,7,16,9,9,15,6,163,0,-0.43,1,26,2,12,20,20,20,16,12,0,7,7,7,5,6,5,6,2,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,6,8,8,8,8,7,8,10,1,0,3,0,0,1,9,10,9,10,8
"1903",142,1,0,1,2,7,16,9,9,6,7,164,0,-0.59,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,0,8,7,9,7,NA,NA,6,3,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,8,9,10,8,5,6,7,6,0,0,3,0,0,1,9,10,9,10,8
"1904",142,1,0,1,2,7,16,9,9,14,8,165,0,-0.4,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,0,8,8,9,7,8,6,6,3,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,0,6,8,7,6,5,7,7,2,0,0,3,0,0,1,9,10,9,10,8
"1905",142,1,0,1,2,7,16,9,9,8,9,166,0,-0.21,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,0,4,4,8,4,NA,NA,5,2,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,0,8,6,6,8,9,5,5,5,0,0,3,0,0,1,9,10,9,10,8
"1906",142,1,0,1,2,7,16,9,9,16,10,167,1,-0.63,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,1,7,6,7,6,4,4,6,4,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,8,8,8,8,8,8,8,8,0,0,3,0,0,1,9,10,9,10,8
"1907",142,1,0,1,2,7,16,9,9,11,11,168,1,-0.5,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,1,8,8,7,7,7,8,8,9,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,6,9,9,10,9,10,10,10,0,0,3,0,0,1,9,10,9,10,8
"1908",142,1,0,1,2,7,16,9,9,5,12,169,1,-0.59,1,28,2,17.78,20,17.78,15.56,15.56,13.33,1,8,8,9,8,7,8,8,7,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,10,10,10,10,10,10,10,9,0,0,3,0,0,1,9,10,9,10,8
"1909",142,1,0,1,2,7,16,9,9,4,13,170,0,-0.27,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,1,7,7,7,7,5,7,7,6,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,0,4,7,7,9,8,7,9,10,0,0,3,0,0,1,9,10,9,10,8
"1910",142,1,0,1,2,7,16,9,9,9,14,171,1,-0.36,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,7,8,9,9,8,7,7,7,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,4,10,9,5,6,2,7,10,0,0,3,0,0,1,9,10,9,10,8
"1911",142,1,0,1,2,7,16,9,9,13,15,172,1,0.04,1,27,2,17.78,17.78,22.22,20,15.56,6.67,1,8,7,6,7,7,6,6,6,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,8,7,8,8,8,8,8,8,0,0,3,0,0,1,9,10,9,10,8
"1912",142,1,0,1,2,7,16,9,9,10,16,173,1,-0.21,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,8,7,7,7,5,5,7,5,2,24,13,"","","",2,1,4,"92,075",1,5,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,NA,15.791800198917,15.791800198917,23.6821748259476,23.6821748259476,21.0520499502708,9.52,8,7,6,7,6,6,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,NA,NA,NA,NA,NA,1,6,4,8,9,9,9,8,7,0,0,3,0,0,1,9,10,9,10,8
"1913",143,2,0,3,2,7,16,10,10,2,1,158,0,0.34,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,1,6,8,9,6,8,7,7,5,2,33,1,"","","",2,6,2,"10,027",2,7,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,NA,10.2535696701132,25.6400787789266,25.6400787789266,17.9468242245199,20.5194485475135,18.75,5,8,9,8,9,10,17.86,16.07,17.86,16.07,14.29,17.86,7,10,7,8,7,NA,NA,NA,NA,NA,0,5,6,8,6,7,NA,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914",143,2,0,3,2,7,16,10,10,3,2,159,0,0.55,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,0,5,7,7,5,4,4,5,5,2,33,1,"","","",2,6,2,"10,027",2,7,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,NA,10.2535696701132,25.6400787789266,25.6400787789266,17.9468242245199,20.5194485475135,18.75,5,8,9,8,9,10,17.86,16.07,17.86,16.07,14.29,17.86,7,10,7,8,7,NA,NA,NA,NA,NA,0,4,6,8,5,NA,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915",143,2,0,3,2,7,16,10,10,8,3,160,0,0.01,0,29,1,16,18,18,18,14,16,0,4,9,7,5,8,3,4,5,2,33,1,"","","",2,6,2,"10,027",2,7,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,NA,10.2535696701132,25.6400787789266,25.6400787789266,17.9468242245199,20.5194485475135,18.75,5,8,9,8,9,10,17.86,16.07,17.86,16.07,14.29,17.86,7,10,7,8,7,NA,NA,NA,NA,NA,0,5,5,7,8,7,4,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
